,0,1,2
239,COL journal_title VAL British Journal of Dermatology.  ,COL journal_title VAL British Journal of Dermatology.  ,0
240,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
241,COL journal_issn VAL 0007-0963 ,COL journal_issn VAL 0007-0963 ,0
242,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
243,COL article_jvolumn VAL 140 ,COL article_jvolumn VAL 140 ,0
244,COL article_jissue VAL  ,COL article_jissue VAL  ,1
245,COL article_jissue VAL 5 ,COL article_jissue VAL 5 ,0
246,COL article_jcreated_at VAL 1/99/05 ,COL article_jcreated_at VAL 1/99/05 ,0
247,COL article_pagination VAL 919-21 ,COL article_pagination VAL 919-21 ,0
248,"COL author_list VAL {""R S Lev̂er"",""S A Holme""} ","COL author_list VAL {""R S Lev̂er"",""S A Holme""} ",1
249,"COL author_list VAL {""R S Lever"",""S A Holme""} ","COL author_list VAL {""R S Lever"",""S A Holme""} ",0
250,"COL article_title VAL A randomized controll̄ed trial of Tai chi for balance, sleep quality and cognitive performance in elderly Vietnamese. ","COL article_title VAL A randomized controll̄ed trial of Tai chi for balance, sleep quality and cognitive performance in elderly Vietnamese. ",1
251,"COL article_title VAL A randomized controlled trial of Tai chi for balance, sleep quality and cognitive performance in elderly Vietnamese. ","COL article_title VAL A randomized controlled trial of Tai chi for balance, sleep quality and cognitive performance in elderly Vietnamese. ",0
252,COL article_language VAL eng ,COL article_language VAL eng ,0
253,COL journal_title VAL Clinical Interventions In A�ging ,COL journal_title VAL Clinical Interventions In A�ging ,1
254,COL journal_title VAL Clinical Interventions In Aging ,COL journal_title VAL Clinical Interventions In Aging ,0
255,COL jounral_abbreviation VAL Clin Interv Aging ,COL jounral_abbreviation VAL Clin Interv Aging ,0
256,COL journal_issn VAL 1178-1998 ,COL journal_issn VAL 1178-1998 ,0
257,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
258,COL article_jvolumn VAL 7 ,COL article_jvolumn VAL 7 ,0
259,COL article_jissue VAL  ,COL article_jissue VAL  ,1
260,COL article_jcreated_at VAL 1/1/12 ,COL article_jcreated_at VAL 1/1/12 ,1
261,COL article_jcreated_at VAL 1/12/01 ,COL article_jcreated_at VAL 1/12/01 ,0
262,COL article_pagination VAL 185-90 ,COL article_pagination VAL 185-90 ,0
263,"COL author_list VAL {""Andreās Kruse"",""Manh Hung Nguyen""} ","COL author_list VAL {""Andreās Kruse"",""Manh Hung Nguyen""} ",1
264,"COL author_list VAL {""Andreas Kruse"",""Manh Hung Nguyen""} ","COL author_list VAL {""Andreas Kruse"",""Manh Hung Nguyen""} ",0
265,"COL article_title VAL Multisystemic T̄herapy for social, emotional, and behavioral problems in youth aged 10-17 ","COL article_title VAL Multisystemic T̄herapy for social, emotional, and behavioral problems in youth aged 10-17 ",1
266,"COL article_title VAL Multisystemic Therapy for social, emotional, and behavioral problems in youth aged 10-17 ","COL article_title VAL Multisystemic Therapy for social, emotional, and behavioral problems in youth aged 10-17 ",0
267,COL article_language VAL eng ,COL article_language VAL eng ,0
268,COL journal_title VAL Cochrane Database Syst R�ev ,COL journal_title VAL Cochrane Database Syst R�ev ,1
269,COL journal_title VAL Cochrane Database Syst Rev ,COL journal_title VAL Cochrane Database Syst Rev ,0
270,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
271,COL journal_issn VAL 1469-493X ,COL journal_issn VAL 1469-493X ,0
272,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
273,COL article_jvolumn VAL 0 ,COL article_jvolumn VAL 0 ,0
274,COL article_jissue VAL  ,COL article_jissue VAL  ,1
275,COL article_jissue VAL 4 ,COL article_jissue VAL 4 ,0
276,COL article_jcreated_at VAL 1/1/05 ,COL article_jcreated_at VAL 1/1/05 ,1
277,COL article_jcreated_at VAL 1/5/01 ,COL article_jcreated_at VAL 1/5/01 ,0
278,COL article_pagination VAL Cd004797 ,COL article_pagination VAL Cd004797 ,0
279,"COL author_list VAL {""J. H. Littell""̂,""M. Popa"",""B. Forsythe""} ","COL author_list VAL {""J. H. Littell""̂,""M. Popa"",""B. Forsythe""} ",1
280,"COL author_list VAL {""J. H. Littell"",""M. Popa"",""B. Forsythe""} ","COL author_list VAL {""J. H. Littell"",""M. Popa"",""B. Forsythe""} ",0
281,COL article_title VAL Haemodynamic ischaemia in paediatric moyamoya disease� associated with renovascular hypertension. ,COL article_title VAL Haemodynamic ischaemia in paediatric moyamoya disease� associated with renovascular hypertension. ,1
282,COL article_title VAL Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension. ,COL article_title VAL Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension. ,0
283,COL article_language VAL eng ,COL article_language VAL eng ,0
284,COL journal_title VAL Acta Neurochir̀urgica ,COL journal_title VAL Acta Neurochir̀urgica ,1
285,COL journal_title VAL Acta Neurochirurgica ,COL journal_title VAL Acta Neurochirurgica ,0
286,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
287,COL journal_issn VAL Jan-68 ,COL journal_issn VAL Jan-68 ,1
288,COL journal_issn VAL 68-Jan ,COL journal_issn VAL 68-Jan ,0
289,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
290,COL article_jvolumn VAL 139 ,COL article_jvolumn VAL 139 ,0
291,COL article_jissue VAL  ,COL article_jissue VAL  ,1
292,COL article_jissue VAL 3 ,COL article_jissue VAL 3 ,0
293,COL article_jcreated_at VAL 1/97/01 ,COL article_jcreated_at VAL 1/97/01 ,0
294,COL article_pagination VAL 257-8 ,COL article_pagination VAL 257-8 ,0
295,"COL author_list VAL {""Y Takagi"",""N Hash̃imoto"",""Y Goto""} ","COL author_list VAL {""Y Takagi"",""N Hash̃imoto"",""Y Goto""} ",1
296,"COL author_list VAL {""Y Takagi"",""N Hashimoto"",""Y Goto""} ","COL author_list VAL {""Y Takagi"",""N Hashimoto"",""Y Goto""} ",0
297,COL article_title VAL Effect of pedaling technique on mechanical effectiveness and efficiency in cycli�sts. ,COL article_title VAL Effect of pedaling technique on mechanical effectiveness and efficiency in cycli�sts. ,1
298,COL article_title VAL Effect of pedaling technique on mechanical effectiveness and efficiency in cyclists. ,COL article_title VAL Effect of pedaling technique on mechanical effectiveness and efficiency in cyclists. ,0
299,COL article_language VAL eng ,COL article_language VAL eng ,0
300,COL journal_title VAL Medicinè and science in sports and exercise ,COL journal_title VAL Medicinè and science in sports and exercise ,1
301,COL journal_title VAL Medicine and science in sports and exercise ,COL journal_title VAL Medicine and science in sports and exercise ,0
302,COL jounral_abbreviation VAL Med Sci Sports Exerc ,COL jounral_abbreviation VAL Med Sci Sports Exerc ,0
303,COL journal_issn VAL 0195-9131 ,COL journal_issn VAL 0195-9131 ,0
304,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
305,COL article_jvolumn VAL 39 ,COL article_jvolumn VAL 39 ,0
306,COL article_jissue VAL  ,COL article_jissue VAL  ,1
307,COL article_jissue VAL 6 ,COL article_jissue VAL 6 ,0
308,COL article_jcreated_at VAL 6/1/07 ,COL article_jcreated_at VAL 6/1/07 ,1
309,COL article_jcreated_at VAL 1/7/06 ,COL article_jcreated_at VAL 1/7/06 ,0
310,COL article_pagination VAL 991-5 ,COL article_pagination VAL 991-5 ,0
311,"COL author_list VAL {""J́ames C Martin"",""Ian Mayhew"",""Lee M Romer"",""Thomas Korff""} ","COL author_list VAL {""J́ames C Martin"",""Ian Mayhew"",""Lee M Romer"",""Thomas Korff""} ",1
312,"COL author_list VAL {""James C Martin"",""Ian Mayhew"",""Lee M Romer"",""Thomas Korff""} ","COL author_list VAL {""James C Martin"",""Ian Mayhew"",""Lee M Romer"",""Thomas Korff""} ",0
313,"COL article_title VAL Lycopen̂e metabolite, apo-10'-lycopenoic acid, inhibits diethylnitrosamine-initiated, high fat diet-promoted hepatic inflammation and tumorigenesis in mice. ","COL article_title VAL Lycopen̂e metabolite, apo-10'-lycopenoic acid, inhibits diethylnitrosamine-initiated, high fat diet-promoted hepatic inflammation and tumorigenesis in mice. ",1
314,"COL article_title VAL Lycopene metabolite, apo-10'-lycopenoic acid, inhibits diethylnitrosamine-initiated, high fat diet-promoted hepatic inflammation and tumorigenesis in mice. ","COL article_title VAL Lycopene metabolite, apo-10'-lycopenoic acid, inhibits diethylnitrosamine-initiated, high fat diet-promoted hepatic inflammation and tumorigenesis in mice. ",0
315,COL article_language VAL eng ,COL article_language VAL eng ,0
316,"COL journal_title VAL Canĉer prevention research (Philadelphia, Pa.) ","COL journal_title VAL Canĉer prevention research (Philadelphia, Pa.) ",1
317,"COL journal_title VAL Cancer prevention research (Philadelphia, Pa.) ","COL journal_title VAL Cancer prevention research (Philadelphia, Pa.) ",0
318,COL jounral_abbreviation VAL Cancer Prev Res (Phila) ,COL jounral_abbreviation VAL Cancer Prev Res (Phila) ,0
319,COL journal_issn VAL 1940-6215 ,COL journal_issn VAL 1940-6215 ,0
320,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
321,COL article_jvolumn VAL 6 ,COL article_jvolumn VAL 6 ,0
322,COL article_jissue VAL  ,COL article_jissue VAL  ,1
323,COL article_jissue VAL 12 ,COL article_jissue VAL 12 ,0
324,COL article_jcreated_at VAL 12/1/13 ,COL article_jcreated_at VAL 12/1/13 ,1
325,COL article_jcreated_at VAL 1/13/12 ,COL article_jcreated_at VAL 1/13/12 ,0
326,COL article_pagination VAL 1304-16 ,COL article_pagination VAL 1304-16 ,0
327,"COL author_list VAL {""Lynne M Ausman"",""Martin S Obin"",""Xiang-Dong Wang"",""Chun Liu"",""̀Blanche C Ip"",""Donald E Smith"",""Kang-Quan Hu""} ","COL author_list VAL {""Lynne M Ausman"",""Martin S Obin"",""Xiang-Dong Wang"",""Chun Liu"",""̀Blanche C Ip"",""Donald E Smith"",""Kang-Quan Hu""} ",1
328,"COL author_list VAL {""Lynne M Ausman"",""Martin S Obin"",""Xiang-Dong Wang"",""Chun Liu"",""Blanche C Ip"",""Donald E Smith"",""Kang-Quan Hu""} ","COL author_list VAL {""Lynne M Ausman"",""Martin S Obin"",""Xiang-Dong Wang"",""Chun Liu"",""Blanche C Ip"",""Donald E Smith"",""Kang-Quan Hu""} ",0
329,COL article_title VAL A performance improvement proces�s to tackle tachysystole ,COL article_title VAL A performance improvement proces�s to tackle tachysystole ,1
330,COL article_title VAL A performance improvement process to tackle tachysystole ,COL article_title VAL A performance improvement process to tackle tachysystole ,0
331,COL article_language VAL English ,COL article_language VAL English ,0
332,COL journal_title VAL ́ ,COL journal_title VAL ́ ,1
333,COL journal_title VAL  ,COL journal_title VAL  ,0
334,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
335,COL journal_issn VAL  ,COL journal_issn VAL  ,0
336,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
337,COL article_jvolumn VAL 40 ,COL article_jvolumn VAL 40 ,0
338,COL article_jissue VAL  ,COL article_jissue VAL  ,1
339,COL article_jissue VAL 0 ,COL article_jissue VAL 0 ,0
340,COL article_jcreated_at VAL 1/1/11 ,COL article_jcreated_at VAL 1/1/11 ,1
341,COL article_jcreated_at VAL 1/11/01 ,COL article_jcreated_at VAL 1/11/01 ,0
342,COL article_pagination VAL 512-9 ST  - A performance improvement process to tackle tachysystole- ,COL article_pagination VAL 512-9 ST  - A performance improvement process to tackle tachysystole- ,0
343,"COL author_list VAL {""V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies� von Gruenigen"",""A. M. Burkett"",""J. Doyle"",""T. H. Kenny""} ","COL author_list VAL {""V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies� von Gruenigen"",""A. M. Burkett"",""J. Doyle"",""T. H. Kenny""} ",1
344,"COL author_list VAL {""V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von Gruenigen"",""A. M. Burkett"",""J. Doyle"",""T. H. Kenny""} ","COL author_list VAL {""V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von Gruenigen"",""A. M. Burkett"",""J. Doyle"",""T. H. Kenny""} ",0
345,COL article_title VAL Osteoid osteoma treated by percutaneous thermal ablation: when do we fail? A syst�ematic review and guidelines for future reporting. ,COL article_title VAL Osteoid osteoma treated by percutaneous thermal ablation: when do we fail? A syst�ematic review and guidelines for future reporting. ,1
346,COL article_title VAL Osteoid osteoma treated by percutaneous thermal ablation: when do we fail? A systematic review and guidelines for future reporting. ,COL article_title VAL Osteoid osteoma treated by percutaneous thermal ablation: when do we fail? A systematic review and guidelines for future reporting. ,0
347,COL article_language VAL eng ,COL article_language VAL eng ,0
348,COL journal_title VAL Cardiovascular and in�terventional radiology ,COL journal_title VAL Cardiovascular and in�terventional radiology ,1
349,COL journal_title VAL Cardiovascular and interventional radiology ,COL journal_title VAL Cardiovascular and interventional radiology ,0
350,COL jounral_abbreviation VAL Cardiovasc Intervent Radiol ,COL jounral_abbreviation VAL Cardiovasc Intervent Radiol ,0
351,COL journal_issn VAL 1432-086X ,COL journal_issn VAL 1432-086X ,0
352,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
353,COL article_jvolumn VAL 37 ,COL article_jvolumn VAL 37 ,0
354,COL article_jissue VAL  ,COL article_jissue VAL  ,1
355,COL article_jissue VAL 6 ,COL article_jissue VAL 6 ,0
356,COL article_jcreated_at VAL 12/1/14 ,COL article_jcreated_at VAL 12/1/14 ,1
357,COL article_jcreated_at VAL 1/14/12 ,COL article_jcreated_at VAL 1/14/12 ,0
358,COL article_pagination VAL 1530-9 ,COL article_pagination VAL 1530-9 ,0
359,"COL author_list VAL {""Luca Maria Sconfienza"",""Ezio Lanza"",""Gianpaolo Cornalba"",""Dario Poretti"",""Catherine Cyteval"",""Pierre Viala"",""Francesco Sardanelli"",""Yann Thouv̀enin""} ","COL author_list VAL {""Luca Maria Sconfienza"",""Ezio Lanza"",""Gianpaolo Cornalba"",""Dario Poretti"",""Catherine Cyteval"",""Pierre Viala"",""Francesco Sardanelli"",""Yann Thouv̀enin""} ",1
360,"COL author_list VAL {""Luca Maria Sconfienza"",""Ezio Lanza"",""Gianpaolo Cornalba"",""Dario Poretti"",""Catherine Cyteval"",""Pierre Viala"",""Francesco Sardanelli"",""Yann Thouvenin""} ","COL author_list VAL {""Luca Maria Sconfienza"",""Ezio Lanza"",""Gianpaolo Cornalba"",""Dario Poretti"",""Catherine Cyteval"",""Pierre Viala"",""Francesco Sardanelli"",""Yann Thouvenin""} ",0
361,COL article_title VAL Effects of cĥemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood. ,COL article_title VAL Effects of cĥemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood. ,1
362,COL article_title VAL Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood. ,COL article_title VAL Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood. ,0
363,COL article_language VAL eng ,COL article_language VAL eng ,0
364,COL journal_title VAL Journal of clinical oncology : official journal of the American Society of Clinícal Oncology ,COL journal_title VAL Journal of clinical oncology : official journal of the American Society of Clinícal Oncology ,1
365,COL journal_title VAL Journal of clinical oncology : official journal of the American Society of Clinical Oncology ,COL journal_title VAL Journal of clinical oncology : official journal of the American Society of Clinical Oncology ,0
366,COL jounral_abbreviation VAL J. Clin. Oncol. ,COL jounral_abbreviation VAL J. Clin. Oncol. ,0
367,COL journal_issn VAL 1527-7755 ,COL journal_issn VAL 1527-7755 ,0
368,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
369,COL article_jvolumn VAL 27 ,COL article_jvolumn VAL 27 ,0
370,COL article_jissue VAL  ,COL article_jissue VAL  ,1
371,COL article_jissue VAL 15 ,COL article_jissue VAL 15 ,0
372,COL article_jcreated_at VAL 20/9/05 ,COL article_jcreated_at VAL 20/9/05 ,0
373,COL article_pagination VAL 2496-502 ,COL article_pagination VAL 2496-502 ,0
374,"COL author_list VAL {""Ariela Noy"",""Láwrence D Kaplan"",""Yanxing Yu"",""Alexandra M Levine"",""Richard F Ambinder"",""Susan E Krown"",""Bruce J Dezube"",""Lan Lin"",""Jeannette Y Lee"",""Gary S Hayward""} ","COL author_list VAL {""Ariela Noy"",""Láwrence D Kaplan"",""Yanxing Yu"",""Alexandra M Levine"",""Richard F Ambinder"",""Susan E Krown"",""Bruce J Dezube"",""Lan Lin"",""Jeannette Y Lee"",""Gary S Hayward""} ",1
375,"COL author_list VAL {""Ariela Noy"",""Lawrence D Kaplan"",""Yanxing Yu"",""Alexandra M Levine"",""Richard F Ambinder"",""Susan E Krown"",""Bruce J Dezube"",""Lan Lin"",""Jeannette Y Lee"",""Gary S Hayward""} ","COL author_list VAL {""Ariela Noy"",""Lawrence D Kaplan"",""Yanxing Yu"",""Alexandra M Levine"",""Richard F Ambinder"",""Susan E Krown"",""Bruce J Dezube"",""Lan Lin"",""Jeannette Y Lee"",""Gary S Hayward""} ",0
376,COL article_title VAL Serum MMP̃s 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease ,COL article_title VAL Serum MMP̃s 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease ,1
377,COL article_title VAL Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease ,COL article_title VAL Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease ,0
