,ltable_id,rtable_id,label,l_entity,r_entity
54,455,2564,1,"{'title': 'brainfood games cranium collection 2006', 'manufacturer': 'encore software', 'price': 19.99, 'category': 'Educational', 'subcategory': 'Brain Games', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'Cranium Collection 2006'}","{'title': 'encore software 11253 brain food games : cranium collection 2006 sb cs by encore', 'manufacturer': '', 'price': 17.97, 'category': 'Educational', 'subcategory': 'Brain Games', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'Cranium Collection 2006'}"
55,350,168,0,"{'title': 'adobe creative suite cs3 design standard upsell [ mac ]', 'manufacturer': 'adobe', 'price': 899.0, 'category': 'Software', 'subcategory': 'Design & Photo Editing', 'platform': 'Mac', 'edition': 'Upsell', 'type': 'Suite', 'modelno': 'CS3'}","{'title': 'adobe acrobat v8 .0 professional for mac upsell from std-pro', 'manufacturer': '', 'price': 145.99, 'category': 'Software', 'subcategory': 'PDF', 'platform': 'Mac', 'edition': 'Professional', 'type': 'Desktop', 'modelno': '8.0'}"
56,1186,222,0,"{'title': 'adobe creative suite cs3 web standard [ mac ]', 'manufacturer': 'adobe', 'price': 999.0, 'category': 'Web Design', 'subcategory': 'Software Suites', 'platform': 'Mac', 'edition': 'Standard', 'type': 'Web Design', 'modelno': 'CS3'}","{'title': ""apple ilife '06"", 'manufacturer': '', 'price': 79.99, 'category': 'Software', 'subcategory': 'Productivity', 'platform': 'Mac', 'edition': '', 'type': '', 'modelno': ""iLife '06""}"
57,830,1612,0,"{'title': 'acad corel painter x pc/mac', 'manufacturer': 'corel', 'price': 155.22, 'category': 'Graphics & Design', 'subcategory': 'Illustration & Design Software', 'platform': 'Windows & Mac', 'edition': 'Standard', 'type': 'Software', 'modelno': 'Painter X'}","{'title': 'total training for adobe creative suite 3 design premium', 'manufacturer': '', 'price': 279.95, 'category': 'E-Learning', 'subcategory': 'Software Training', 'platform': '', 'edition': 'Total Training', 'type': 'DVD', 'modelno': ''}"
58,1264,2524,0,"{'title': 'punch ! professional home design suite', 'manufacturer': 'punch ! software', 'price': 69.99, 'category': 'Home Design', 'subcategory': 'Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Desktop', 'modelno': 'PDS-2021'}","{'title': 'adobe after effects cs3 professional software for windows effects software', 'manufacturer': '', 'price': 998.95, 'category': 'Video Editing Software', 'subcategory': 'Adobe After Effects', 'platform': 'Windows', 'edition': 'CS3', 'type': 'Software', 'modelno': 'AAE031'}"
59,297,1035,0,"{'title': 'superstart ! science arcade', 'manufacturer': 'selectsoft publishing', 'price': 24.95, 'category': 'Educational', 'subcategory': 'Science', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'SSARCADE-WIN-STD'}","{'title': 'punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc', 'manufacturer': '', 'price': 35.97, 'category': 'Home Design', 'subcategory': 'Design Software', 'platform': 'Windows', 'edition': 'Complete Product', 'type': 'Desktop', 'modelno': '24100'}"
60,981,2990,0,"{'title': 'instant immersion italian v2 .0 ( large box )', 'manufacturer': 'topics entertainment', 'price': 29.99, 'category': 'Language Learning', 'subcategory': 'Software', 'platform': 'Windows', 'edition': '2.0', 'type': 'Boxed Edition', 'modelno': 'ITA-V2-LG'}","{'title': 'easy home massage dvd', 'manufacturer': '', 'price': 10.95, 'category': 'Health & Fitness', 'subcategory': 'Massage', 'platform': 'DVD', 'edition': 'Standard', 'type': 'Instructional', 'modelno': 'SM-101'}"
61,1331,2347,0,"{'title': 'funny faces deluxe', 'manufacturer': 'fogware publishing', 'price': 19.99, 'category': 'Entertainment', 'subcategory': 'Photo & Video Apps', 'platform': 'iOS', 'edition': 'Enhanced', 'type': 'App', 'modelno': 'v2.3.4'}","{'title': 'encore software 10568 encore hoyle puzzle & board games 2005 complete product puzzle game 1 user complete product standard pc', 'manufacturer': '', 'price': 17.97, 'category': 'Puzzle Games', 'subcategory': 'Board Games', 'platform': 'PC', 'edition': 'Complete Product', 'type': 'Puzzle Game', 'modelno': '10568'}"
62,124,2845,1,"{'title': 'tlc dr. seuss reading learning system 2008', 'manufacturer': 'encore', 'price': 19.99, 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'RSLS-008'}","{'title': 'dr. seuss reading learning system 2008 encore', 'manufacturer': '', 'price': 19.95, 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'RSLS-008'}"
63,610,2055,0,"{'title': 'mavis beacon teaches typing deluxe 16', 'manufacturer': 'broderbund', 'price': 39.99, 'category': 'Education', 'subcategory': 'Typing', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Software', 'modelno': '16'}","{'title': 'encore software 10076 mavis beacon typing 17 standardby broderbund', 'manufacturer': '', 'price': 17.97, 'category': 'Productivity', 'subcategory': 'Typing & Keyboarding', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': '10076'}"
64,1186,1612,0,"{'title': 'adobe creative suite cs3 web standard [ mac ]', 'manufacturer': 'adobe', 'price': 999.0, 'category': 'Web Design', 'subcategory': 'Software', 'platform': 'Mac', 'edition': 'Web Standard', 'type': 'Suite', 'modelno': 'CS3'}","{'title': 'total training for adobe creative suite 3 design premium', 'manufacturer': '', 'price': 279.95, 'category': 'E-Learning', 'subcategory': 'Software Training', 'platform': '', 'edition': 'Total Training', 'type': 'DVD', 'modelno': ''}"
65,556,638,0,"{'title': 'instant immersion italian deluxe 2.0', 'manufacturer': 'topics entertainment', 'price': 49.99, 'category': 'Language Learning', 'subcategory': 'Italian', 'platform': 'Software', 'edition': 'Deluxe', 'type': 'Language Learning Software', 'modelno': '2.0'}","{'title': 'fogware publishing funny faces', 'manufacturer': '', 'price': 16.93, 'category': 'Entertainment', 'subcategory': 'Humor', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'FG1234'}"
66,823,2153,0,"{'title': 'microsoft word 2004 upgrade ( mac )', 'manufacturer': 'microsoft', 'price': 109.99, 'category': 'Productivity Software', 'subcategory': 'Office Suites', 'platform': 'Mac', 'edition': 'Upgrade', 'type': 'Software', 'modelno': '2004'}","{'title': 'mavis beacon teaches typing v17 deluxe pc/mac', 'manufacturer': '', 'price': 29.9, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'PC & Mac', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'MBT17D'}"
67,705,2302,0,"{'title': 'professional home design suite platinum', 'manufacturer': 'punch ! software', 'price': 99.95, 'category': 'Software', 'subcategory': 'Home Design', 'platform': 'Windows', 'edition': 'Platinum', 'type': 'Design', 'modelno': 'PDS-PLAT'}","{'title': 'intuit quickbooks pro 2007 software for windows tax & finance software', 'manufacturer': '', 'price': 179.95, 'category': 'Software', 'subcategory': 'Finance & Tax', 'platform': 'Windows', 'edition': 'Pro 2007', 'type': 'Accounting Software', 'modelno': 'QBP2007-WIN-FT'}"
68,1064,2057,1,"{'title': 'adventure workshop 4th-6th grade 7th ed sb cs by riverdeep', 'manufacturer': 'encore software', 'price': 19.99, 'category': 'Education', 'subcategory': 'Language Arts', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': '10118'}","{'title': 'encore software 10118 adventure workshop 4th-6th grade 7th ed sb cs by riverdeep', 'manufacturer': '', 'price': 17.97, 'category': 'Education', 'subcategory': 'Language Arts', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': '10118'}"
69,839,2607,1,"{'title': 'adobe photoshop cs3 extended', 'manufacturer': 'adobe', 'price': 999.0, 'category': 'Software', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Extended', 'type': 'Full Version', 'modelno': 'CS3'}","{'title': 'adobe photoshop cs3 extended software full version for windows', 'manufacturer': '', 'price': 969.0, 'category': 'Software', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Extended', 'type': 'Full Version', 'modelno': 'CS3'}"
70,516,893,1,"{'title': 'adobe creative suite cs3 design premium upgrade [ mac ]', 'manufacturer': 'adobe', 'price': 599.0, 'category': 'Software', 'subcategory': 'Design & Graphics', 'platform': 'Mac', 'edition': 'Premium', 'type': 'Upgrade', 'modelno': 'CS3'}","{'title': 'adobe cs3 design premium upgrade', 'manufacturer': '', 'price': 619.99, 'category': 'Software', 'subcategory': 'Design & Multimedia', 'platform': 'Mac', 'edition': 'Premium', 'type': 'Upgrade', 'modelno': 'CS3'}"
71,1287,1035,1,"{'title': 'punch ! 5 in 1 home design', 'manufacturer': 'punch ! software', 'price': 39.99, 'category': 'Home Design', 'subcategory': 'Design Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Desktop Software', 'modelno': 'Punch-5-in-1-Home-Design-Software'}","{'title': 'punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc', 'manufacturer': '', 'price': 35.97, 'category': 'Home Design', 'subcategory': '5-in-1 Home Design', 'platform': 'Windows', 'edition': 'Complete Product', 'type': 'Software', 'modelno': '24100'}"
72,1038,1115,0,"{'title': 'printmaster 17 gold by encore software', 'manufacturer': 'encore software', 'price': 30.66, 'category': 'Design & Illustration Software', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Gold Edition', 'type': 'Software', 'modelno': '17 Gold'}","{'title': 'printmaster ( r ) gold 17', 'manufacturer': '', 'price': 19.99, 'category': 'Graphics & Design', 'subcategory': 'Desktop Publishing', 'platform': 'Windows', 'edition': 'Full Version', 'type': 'Software', 'modelno': '17'}"
73,892,2607,0,"{'title': 'adobe premiere pro cs3', 'manufacturer': 'adobe', 'price': 799.0, 'category': 'Video Editing Software', 'subcategory': 'Professional Video Editing', 'platform': 'Mac', 'edition': 'Standard', 'type': 'Software', 'modelno': 'CS3'}","{'title': 'adobe photoshop cs3 extended software full version for windows', 'manufacturer': '', 'price': 969.0, 'category': 'Software', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Full Version', 'type': 'Photoshop', 'modelno': 'CS3-EXT-WIN'}"
74,372,1738,0,"{'title': 'readiris pro 11 corporate edition', 'manufacturer': 'iris inc.', 'price': 399.99, 'category': 'Software', 'subcategory': 'OCR Software', 'platform': 'Windows', 'edition': 'Corporate Edition', 'type': 'Desktop Software', 'modelno': 'IR-RDP11-CE'}","{'title': '22002170 adobe acrobat standard v. 8.0 complete package 1 user cd win can', 'manufacturer': '', 'price': 295.25, 'category': 'Software', 'subcategory': 'PDF', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Acrobat', 'modelno': '8.0'}"
75,216,2154,0,"{'title': 'adobe illustrator cs3 upgrade from freehand [ mac ]', 'manufacturer': 'adobe', 'price': 199.0, 'category': 'Software', 'subcategory': 'Design & Photo Editing', 'platform': 'Mac', 'edition': 'Upgrade', 'type': 'Illustrator', 'modelno': 'CS3'}","{'title': 'adobe after effects professional 7 software for windows effects software', 'manufacturer': '', 'price': 999.0, 'category': 'Software', 'subcategory': 'Video Editing', 'platform': 'Windows', 'edition': 'Professional', 'type': 'Video Editing Software', 'modelno': '7.0'}"
76,1108,195,0,"{'title': '3d bridge deluxe ( mac )', 'manufacturer': 'freeverse software', 'price': 24.99, 'category': 'Games', 'subcategory': 'Card & Board', 'platform': 'Mac', 'edition': 'Standard', 'type': 'Software', 'modelno': '3D Bridge Deluxe'}","{'title': 'netopia timbuktu pro for mac single license', 'manufacturer': '', 'price': 97.99, 'category': 'Remote Access Software', 'subcategory': 'Remote Desktop', 'platform': 'Mac', 'edition': 'Single License', 'type': 'Software', 'modelno': 'TBTKPROSL-MAC'}"
77,1024,2936,1,"{'title': 'punch super home suite 3.0', 'manufacturer': 'punch ! software', 'price': 49.99, 'category': 'Home & Landscape Design', 'subcategory': 'Home Design Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Desktop Software', 'modelno': '3.0'}","{'title': 'punch software 17100 punch ! super home suite', 'manufacturer': 'punch software', 'price': 45.99, 'category': 'Home & Landscape Design', 'subcategory': 'Home Design Software', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Desktop Software', 'modelno': '17.1.0'}"
78,967,3029,0,"{'title': 'mavis beacon teaches typing 16', 'manufacturer': 'broderbund', 'price': 19.99, 'category': 'Education', 'subcategory': 'Typing Tutorials', 'platform': 'Windows', 'edition': '16th Edition', 'type': 'Software', 'modelno': 'MBTY16'}","{'title': 'microsoft mappoint 2006 with gps locator ( pc )', 'manufacturer': '', 'price': 349.99, 'category': 'Navigation', 'subcategory': 'GPS', 'platform': 'PC', 'edition': 'With GPS Locator', 'type': 'Software & Hardware', 'modelno': 'MAPPOINT2006'}"
79,1081,2884,0,"{'title': 'stuffit deluxe v 10.0 ( mac )', 'manufacturer': 'smith-micro-software', 'price': 79.99, 'category': 'Software', 'subcategory': 'Compression', 'platform': 'Mac', 'edition': 'Deluxe', 'type': 'Application', 'modelno': '10.0'}","{'title': 'essential business tools 2.0', 'manufacturer': '', 'price': 9.95, 'category': 'Business', 'subcategory': 'Career Skills', 'platform': 'Website', 'edition': '2nd Edition', 'type': 'Book', 'modelno': ''}"
80,614,1035,0,"{'title': 'microsoft works suite 2006', 'manufacturer': 'microsoft', 'price': 99.0, 'category': 'Productivity Software', 'subcategory': 'Office Suites', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Boxed Software', 'modelno': 'WS2006'}","{'title': 'punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc', 'manufacturer': '', 'price': 35.97, 'category': 'Home Design', 'subcategory': 'Design Software', 'platform': 'Windows', 'edition': 'Complete Product', 'type': 'Desktop', 'modelno': '24100'}"
81,892,2154,0,"{'title': 'adobe premiere pro cs3', 'manufacturer': 'adobe', 'price': 799.0, 'category': 'Video Editing Software', 'subcategory': 'Professional Video Editing', 'platform': 'Mac', 'edition': 'Standard', 'type': 'Software', 'modelno': 'CS3'}","{'title': 'adobe after effects professional 7 software for windows effects software', 'manufacturer': '', 'price': 999.0, 'category': 'Software', 'subcategory': 'Graphics & Design', 'platform': 'Windows', 'edition': 'Professional', 'type': 'Software', 'modelno': ''}"
82,557,2470,0,"{'title': 'adobe creative suite cs3 production premium', 'manufacturer': 'adobe', 'price': 1699.0, 'category': 'Software', 'subcategory': 'Creative Suites', 'platform': 'Mac', 'edition': 'Premium', 'type': 'Production', 'modelno': 'CS3'}","{'title': 'intuit inc 284216 qckbks prem nonprofit ed 2005', 'manufacturer': '', 'price': 404.0, 'category': 'Finance & Accounting Software', 'subcategory': 'Nonprofit Accounting', 'platform': 'Windows', 'edition': 'Premier', 'type': 'Software', 'modelno': '2005'}"
83,753,2497,0,"{'title': 'microsoft office & windows training professional', 'manufacturer': 'topics entertainment', 'price': 49.95, 'category': 'Software', 'subcategory': 'Business & Productivity', 'platform': 'Windows', 'edition': 'Professional', 'type': 'Training', 'modelno': 'TKT101'}","{'title': 'office pro 2007 upgrade microsoft 269-10294', 'manufacturer': '', 'price': 257.71, 'category': 'Software', 'subcategory': 'Office Suites', 'platform': 'Windows', 'edition': 'Upgrade', 'type': 'Product Upgrade', 'modelno': 'Office2007ProUpgrade'}"
84,597,369,1,"{'title': 'adobe creative suite cs3 design premium [ mac ]', 'manufacturer': 'adobe', 'price': 1799.0, 'category': 'Software', 'subcategory': 'Design & Illustration', 'platform': 'Mac', 'edition': 'Premium', 'type': 'Suite', 'modelno': 'CS3'}","{'title': 'adobe cs3 design premium upsell', 'manufacturer': '', 'price': 1639.99, 'category': 'Software', 'subcategory': 'Design & Publishing', 'platform': 'Mac OS', 'edition': 'Upsell', 'type': 'Suite', 'modelno': '2007'}"
85,427,2156,0,"{'title': 'victorymul submitwolf version 6.0 swolf6r )', 'manufacturer': 'victory multimedia', 'price': 149.99, 'category': 'Software', 'subcategory': 'Developer Tools', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Utility', 'modelno': 'SWolf6R'}","{'title': 'steinberg cubase 4 software music production software', 'manufacturer': '', 'price': 799.99, 'category': 'Music Production', 'subcategory': 'DAWs', 'platform': 'PC & Mac', 'edition': 'Pro', 'type': 'Software', 'modelno': 'Cubase 4'}"
