,id,title,category,brand,modelno,price,query,category_predict,brand_predict
997,1035,i omagic idvd22dle 22x dvd,computers,i/omagic corporation,idvd22dle,79.88,"{'title': 'i omagic idvd22dle 22x dvd', 'category': 'computers', 'brand': 'i/omagic corporation', 'modelno': 'idvd22dle', 'price': 79.88}","['computers', 'electronics - general', 'mp3', 'software', 'laptop computers']","['i/omagic corporation', 'iomega', 'topics ent', 'ihome', 'generic']"
1336,1399,luxor presentation station with laptop shelf,electronics - general,luxor,lp42cle-b,213.99,"{'title': 'luxor presentation station with laptop shelf', 'category': 'electronics - general', 'brand': 'luxor', 'modelno': 'lp42cle-b', 'price': 213.99}","['electronics - general', 'computers', 'portable audio', 'rugs', 'handbags']","['luxor', 'archos', 'limited luxury', 'quantum', 'generic']"
269,271,avery eco shipping labels white 250-count,stationery & office machinery,avery,48363,9.46,"{'title': 'avery eco shipping labels white 250-count', 'category': 'stationery & office machinery', 'brand': 'avery', 'modelno': '48363', 'price': 9.46}","['stationery & office machinery', 'rugs', 'accessories apparel', 'art & craft supplies', 'handbags']","['generic', 'avery', 'sharpie', 'avery personal creations', 'simplism']"
1756,1884,universal manila file jackets with reinforced tabs 2 exp . letter,stationery & office machinery,universal products,,29.59,"{'title': 'universal manila file jackets with reinforced tabs 2 exp . letter', 'category': 'stationery & office machinery', 'brand': 'universal products', 'price': 29.59}","['television', 'stationery & office machinery', 'accessories apparel', 'handbags', 'tv accessories']","['generic', 'trademark global', 'inland', 'universal remote', 'universal products']"
678,700,da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format,electronics - general,da-lite,27562,2544.99,"{'title': 'da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '27562', 'price': 2544.99}","['networking', 'electronics - general', 'automotive - general', 'computers', 'memory']","['case logic', 'draper', 'amd', 'da-lite', 'roocase']"
1416,1482,cobra mobile cb radio with nightwatch illuminated display and swr antenna calibration,automotive - general,cobra,29-wxnwst,150.0,"{'title': 'cobra mobile cb radio with nightwatch illuminated display and swr antenna calibration', 'category': 'automotive - general', 'brand': 'cobra', 'modelno': '29-wxnwst', 'price': 150.0}","['electronics - general', 'car stereos', 'fishing and boating', 'automotive - general', 'walkie-talkie/frs']","['cobra', 'mustang', 'crown', 'zebra', 'boss']"
667,688,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints,digital cameras,kodak,m530 red,99.54,"{'title': 'kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints', 'category': 'digital cameras', 'brand': 'kodak', 'modelno': 'm530 red', 'price': 99.54}","['photography - general', 'camcorders', 'film cameras', 'digital cameras', 'camera and camcorder accessories']","['sony', 'fuji', 'polaroid', 'kodak', 'nikon']"
2136,2266,lyoto machida mouse pad,mice,,86210010,16.99,"{'title': 'lyoto machida mouse pad', 'category': 'mice', 'modelno': '86210010', 'price': 16.99}","['camcorders', 'mice', 'memory', 'mp3', 'software']","['encore', 'wincraft', 'coolermaster', 'boss', 'master caster']"
9,9,3m mw310le gel mouse pad,electronics - general,3m,mw310le,17.88,"{'title': '3m mw310le gel mouse pad', 'category': 'electronics - general', 'brand': '3m', 'modelno': 'mw310le', 'price': 17.88}","['stationery & office machinery', 'memory', 'home care', 'electronics - general', 'mice']","['3m', 'wincraft', 'p3 international corporation', 'generic', 'post-it']"
419,431,gpx iphone travel speaker,portable audio,gpx,sp300b,23.88,"{'title': 'gpx iphone travel speaker', 'category': 'portable audio', 'brand': 'gpx', 'modelno': 'sp300b', 'price': 23.88}","['portable audio', 'car stereos', 'mp3', 'mp3 accessories', 'ipod']","['pyle', 'speck', 'topics ent', 'gpx', 'amp energy']"
1090,1132,da-lite da-plex self trimming rear projection screen - 60 x 60 av format,electronics - general,da-lite,27575,2680.99,"{'title': 'da-lite da-plex self trimming rear projection screen - 60 x 60 av format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '27575', 'price': 2680.99}","['computers', 'electronics - general', 'photography - general', 'automotive - general', 'memory']","['draper', 'da-lite', 'amd', 'case logic', 'roocase']"
638,655,avery style edge insertable reference dividers with 8 tabs,stationery & office machinery,avery,11201,5.47,"{'title': 'avery style edge insertable reference dividers with 8 tabs', 'category': 'stationery & office machinery', 'brand': 'avery', 'modelno': '11201', 'price': 5.47}","['accessories apparel', 'handbags', 'furniture', 'stationery & office machinery', 'printers']","['sharpie', 'avery personal creations', 'generic', 'lexmark', 'avery']"
1588,1661,edge 8gb diskgo usb 2.0 flash drive silver,usb drives,edge,pe204198,10.98,"{'title': 'edge 8gb diskgo usb 2.0 flash drive silver', 'category': 'usb drives', 'brand': 'edge', 'modelno': 'pe204198', 'price': 10.98}","['computers', 'mp3', 'memory', 'usb drives', 'hard drives']","['edge', 'edge tech', 'bits limited', 'pny', 'ep memory']"
1137,1186,rca 22 class 1080p 60hz lcd hdtv 22la45rq,electronics : flat panel tv,rca,22la45rq,169.0,"{'title': 'rca 22 class 1080p 60hz lcd hdtv 22la45rq', 'category': 'electronics : flat panel tv', 'brand': 'rca', 'modelno': '22la45rq', 'price': 169.0}","['stereos/audio', 'television', 'tv accessories', 'home theater', 'electronics : flat panel tv']","['kenwood', 'rca', 'norazza', 'vizio', 'magnavox']"
2406,2539,ghent triumph display easel gray,stationery & office machinery,ghent,19250,26.09,"{'title': 'ghent triumph display easel gray', 'category': 'stationery & office machinery', 'brand': 'ghent', 'modelno': '19250', 'price': 26.09}","['stationery & office machinery', 'automotive - general', 'printers', 'furniture', 'accessories apparel']","['ghent', 'viore', 'victor', 'encore', 'generic']"
1096,1138,griffin technology powerjolt plus mobile,electronics - general,griffin technology,gc23073,29.99,"{'title': 'griffin technology powerjolt plus mobile', 'category': 'electronics - general', 'brand': 'griffin technology', 'modelno': 'gc23073', 'price': 29.99}","['mp3 accessories', 'software', 'electronics - general', 'automotive - general', 'portable audio']","['arkon', 'griffin technology', 'power mate', 'griffin', 'cyberpower']"
1155,1204,draper matte white paragon electric screen - av format 19 6 x 26,electronics - general,draper,114099,10682.45,"{'title': 'draper matte white paragon electric screen - av format 19 6 x 26', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '114099', 'price': 10682.45}","['automotive - general', 'electronics - general', 'monitors', 'computers', 'printers']","['victor', 'generic', 'da-lite', 'philips', 'draper']"
1059,1101,lenovo black thinkcentre m70e desktop pc with intel core 2 duo e7500 processor 320gb hard drive and windows 7 professional monitor not included,desktop computers,lenovo,0806e2u,549.0,"{'title': 'lenovo black thinkcentre m70e desktop pc with intel core 2 duo e7500 processor 320gb hard drive and windows 7 professional monitor not included', 'category': 'desktop computers', 'brand': 'lenovo', 'modelno': '0806e2u', 'price': 549.0}","['computers', 'electronics - general', 'laptop computers', 'desktop computers', 'hard drives']","['vivitar', 'asus', 'acer', 'lenovo', 'msi']"
2165,2295,lexmark 18c2249 36xl 37xl high-yield ink 500 page-yield 2 pack black,printers,lexmark,18c2249,66.99,"{'title': 'lexmark 18c2249 36xl 37xl high-yield ink 500 page-yield 2 pack black', 'category': 'printers', 'brand': 'lexmark', 'modelno': '18c2249', 'price': 66.99}","['photography - general', 'monitors', 'stationery & office machinery', 'computers', 'printers']","['xerox', 'sharpie', 'lexmark', 'canon', 'hp']"
241,243,ocz technology vertex 2 90gb 2.5 sata ii solid state drive,hard drives,,oczssd22vtxe90g,179.98,"{'title': 'ocz technology vertex 2 90gb 2.5 sata ii solid state drive', 'category': 'hard drives', 'modelno': 'oczssd22vtxe90g', 'price': 179.98}","['rugs', 'memory', 'usb drives', 'hard drives', 'electronics - general']","['sylvania', 'ocz technologies', 'edge tech', 'crucial technology', 'vaultz']"
2080,2210,crown tire-track scraper needlepunch polypropylene vinyl mat 48 x 72 anthracite,,crown,te0046ac,124.97,"{'title': 'crown tire-track scraper needlepunch polypropylene vinyl mat 48 x 72 anthracite', 'brand': 'crown', 'modelno': 'te0046ac', 'price': 124.97}","['rugs', 'home care', 'garden - general', 'automotive - general', 'hand tools']","['crown', 'pc pitstop', 'grip', 'boise', 'powermat']"
356,362,xerox 108r00602 maintenance kit,printers,xerox,108r00602,110.84,"{'title': 'xerox 108r00602 maintenance kit', 'category': 'printers', 'brand': 'xerox', 'modelno': '108r00602', 'price': 110.84}","['stationery & office machinery', 'electronics - general', 'printers', 'monitors', 'digital cameras']","['hp', 'lexmark', 'xerox', 'epson', 'visioneer']"
479,492,corsair builder series cx v2 500w 80 plus certified power supply,,corsair,cmpsu-500cxv2,67.88,"{'title': 'corsair builder series cx v2 500w 80 plus certified power supply', 'brand': 'corsair', 'modelno': 'cmpsu-500cxv2', 'price': 67.88}","['electronics - general', 'automotive - general', 'desktop computers', 'photography - general', 'monitors']","['xfx', 'cyberpower', 'power mate', 'nzxt', 'evga']"
1113,1160,draper m1300 clarion fixed frame screen - 106 diagonal hdtv format,electronics - general,draper,252017,933.95,"{'title': 'draper m1300 clarion fixed frame screen - 106 diagonal hdtv format', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '252017', 'price': 933.95}","['computers', 'automotive - general', 'monitors', 'printers', 'electronics - general']","['genuine phillips', 'draper', 'da-lite', 'victor', 'ibm']"
729,754,sony dsc-h70 16.2 megapixel digital camera w bonus 58 tripod and bonus 4gb memory card value bundle,digital cameras,sony,,199.0,"{'title': 'sony dsc-h70 16.2 megapixel digital camera w bonus 58 tripod and bonus 4gb memory card value bundle', 'category': 'digital cameras', 'brand': 'sony', 'price': 199.0}","['digital cameras', 'camcorders', 'camera and camcorder accessories', 'photography - general', 'film cameras']","['sony', 'digipower', 'kodak', 'nikon', 'polaroid']"
1818,1946,verbatim 1tb mediashare home network storage server,hard drives,verbatim,97159,109.98,"{'title': 'verbatim 1tb mediashare home network storage server', 'category': 'hard drives', 'brand': 'verbatim', 'modelno': '97159', 'price': 109.98}","['mp3', 'hard drives', 'usb drives', 'mp3 accessories', 'memory']","['nuance', 'ep memory', 'avid technology', 'verbatim', 'bits limited']"
911,948,edge 512mb 1x512mb pc2100 nonecc unbuffered 200 pin ddr sodimm,memory,edge,pe187378,22.88,"{'title': 'edge 512mb 1x512mb pc2100 nonecc unbuffered 200 pin ddr sodimm', 'category': 'memory', 'brand': 'edge', 'modelno': 'pe187378', 'price': 22.88}","['hard drives', 'computers', 'mice', 'usb drives', 'memory']","['kingston', 'apex', 'mobile edge', 'edge', 'edge tech']"
135,136,casio xj-a235u green slim dlp projector,electronics - general,casio,xja235u,1199.99,"{'title': 'casio xj-a235u green slim dlp projector', 'category': 'electronics - general', 'brand': 'casio', 'modelno': 'xja235u', 'price': 1199.99}","['electronics - general', 'stationery & office machinery', 'computers', 'monitors', 'digital cameras']","['sony', 'seiko', 'dell', 'casio', 'microsoft']"
1773,1901,inland pro dual lcd monitor arm black,,inland,05321,89.0,"{'title': 'inland pro dual lcd monitor arm black', 'brand': 'inland', 'modelno': '05321', 'price': 89.0}","['monitors', 'electronics - general', 'computers', 'furniture', 'desktop computers']","['viewsonic', 'dell', 'optoma', 'axis', 'benq']"
2083,2213,clarion 3.5 mm stereo mini-jack to rca extension cable 40,car stereos,clarion,ccaaux,29.99,"{'title': 'clarion 3.5 mm stereo mini-jack to rca extension cable 40', 'category': 'car stereos', 'brand': 'clarion', 'modelno': 'ccaaux', 'price': 29.99}","['car stereos', 'gps', 'automotive - general', 'handheld gps', 'walkie-talkie/frs']","['clarion', 'pioneer', 'tomtom', 'simplism', 'scosche']"
1932,2062,brother lc51c cyan inkjet cartridge for mfc-240c multi-function printer,printers,brother,lc51c,13.49,"{'title': 'brother lc51c cyan inkjet cartridge for mfc-240c multi-function printer', 'category': 'printers', 'brand': 'brother', 'modelno': 'lc51c', 'price': 13.49}","['stationery & office machinery', 'computers', 'printers', 'monitors', 'beverages']","['canon', 'brother', 'hp', 'lexmark', 'ibm']"
2137,2267,cooler master storm 17 sf-19 laptop cooler,electronics - general,coolermaster,sga-6000-kkyf1,83.75,"{'title': 'cooler master storm 17 sf-19 laptop cooler', 'category': 'electronics - general', 'brand': 'coolermaster', 'modelno': 'sga-6000-kkyf1', 'price': 83.75}","['computers', 'desktop computers', 'memory', 'electronics - general', 'hard drives']","['thermaltake', 'coolmax', 'coolermaster', 'master caster', 'msi']"
1797,1925,antec new solution vsk-2000 chassis,electronics - general,antec,vsk2000,55.2,"{'title': 'antec new solution vsk-2000 chassis', 'category': 'electronics - general', 'brand': 'antec', 'modelno': 'vsk2000', 'price': 55.2}","['networking', 'computers', 'electronics - general', 'software', 'hard drives']","['visiontek', 'antec', 'solidtek', 'aiptek', 'dane-elec']"
810,841,sony portable handycam ac adaptor,camera and camcorder accessories,sony,acl100,45.0,"{'title': 'sony portable handycam ac adaptor', 'category': 'camera and camcorder accessories', 'brand': 'sony', 'modelno': 'acl100', 'price': 45.0}","['camera and camcorder accessories', 'camcorders', 'photography - general', 'dvd accessories', 'mp3 accessories']","['kodak', 'olympus', 'polaroid', 'digipower', 'sony']"
717,741,simplism shoulder case for ipad red,mp3 accessories,simplism,trlcslipaddren,58.76,"{'title': 'simplism shoulder case for ipad red', 'category': 'mp3 accessories', 'brand': 'simplism', 'modelno': 'trlcslipaddren', 'price': 58.76}","['ipod', 'mp3', 'accessories apparel', 'portable audio', 'mp3 accessories']","['simplism', 'speck', 'writeright', 'imation', 'incipio']"
1548,1616,edge 1gb pc2-4200 ddr2 533mhz 240-pin desktop memory module,memory,edge,pe197711,18.82,"{'title': 'edge 1gb pc2-4200 ddr2 533mhz 240-pin desktop memory module', 'category': 'memory', 'brand': 'edge', 'modelno': 'pe197711', 'price': 18.82}","['computers', 'usb drives', 'hard drives', 'memory', 'networking']","['ep memory', 'edge tech', 'kingston', 'edge', 'mobile edge']"
