,ltable_id,rtable_id,l_entity,r_entity,label
36,189,737,"{
  ""title"": ""\""Canon EOS Rebel SL1\"" \"" Canon SL1 - 8575B003 Digital Cameras CDW.com"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Canon"",
  ""modelno"": ""SL1"",
  ""sku"": ""8575B003"",
  ""sku_normalized"": ""8575B003"",
  ""key_features"": [""18.0 Megapixel CMOS Sensor"", ""DIGIC 5 Image Processor"", ""3.0\"" Clear View LCD Monitor""]
}
","{
  ""title"": ""\""Canon ST-E3-RT Speedlite Transmitter\""@en-US ""Remote Triggers | Come As You Arts""@en-US"",
  ""category"": ""Photography"",
  ""subcategory"": ""Flashes & Accessories"",
  ""brand"": ""Canon"",
  ""modelno"": ""ST-E3-RT"",
  ""sku"": ""Transmitter"",
  ""key_features"": [""Wireless control"", ""Multi-flash support"", ""Long range""]
}
",0
37,1323,1323,"{
  ""title"": ""\""Canon Speedlite 270EX II\""@en \"" Canon II | Digital SLR Camera Toronto Canada Store Cameras Aden \""@en"",
  ""category"": ""Digital SLR Camera"",
  ""subcategory"": ""Speedlite"",
  ""brand"": ""Canon"",
  ""modelno"": ""270EX II"",
  ""sku"": ""Canon 270EX II"",
  ""key_features"": [""Flash Exposure Compensation"", ""Auto Zoom"", ""Bounce Flash"", ""Manual Flash Power Adjustment""]
}
",,1
38,1013,1013,"{
  ""title"": ""\""Canon EF 85mm f/1.8 USM Lens\""@en \""Camera Lenses :: Canon Lens - Onestop Digital\""@en"",
  ""category"": ""Camera Lenses"",
  ""subcategory"": ""Canon Lens"",
  ""brand"": ""Canon"",
  ""modelno"": ""EF 85mm f/1.8 USM"",
  ""sku"": ""Lens-001"",
  ""key_features"": [""USM Autofocus"", ""Compact Design"", ""Fast Aperture""]
}
","{
  ""title"": ""\""Canon EF 85mm F1.8 USM""@en Aden Camera ""@en "" Canon USM | Digital SLR Cameras Toronto Canada Store"",
  ""category"": ""Photography"",
  ""subcategory"": ""Lenses"",
  ""brand"": ""Canon"",
  ""modelno"": ""85mm-F1.8-USM"",
  ""sku"": ""ef-85mm-f18-usm"",
  ""key_features"": [""USM"", ""85mm focal length"", ""f/1.8 aperture""]
}
",1
39,1013,102,"{
  ""title"": ""\""Canon EF 85mm f/1.8 USM Lens\""@en \""Camera Lenses :: Canon Lens - Onestop Digital\""@en"",
  ""category"": ""Camera Lenses"",
  ""subcategory"": ""Canon Lens"",
  ""brand"": ""Canon"",
  ""modelno"": ""85mm f/1.8 USM"",
  ""sku"": ""EF 85mm f/1.8 USM"",
  ""key_features"": [""USM focusing"", ""Compact and lightweight"", ""Fast aperture""]
}
","{'title': '""Canon EF 17-40mm f/4 L USM Lens""@en ""Camera Lenses :: Canon Lens - Onestop Digital""@en', 'category': 'Photography', 'subcategory': 'Lenses', 'brand': 'Canon', 'modelno': '17-40mm f/4 L USM', 'sku': 'EF 17-40mm f/4 L USM', 'key_features': ['L-series', 'USM', 'Durability']}",0
40,255,410,"{
  ""title"": ""\""GoPro HERO3: Black Edition\""@en-US \""Camcorders | EISF\""@en-US"",
  ""category"": ""Camcorders"",
  ""subcategory"": ""EISF"",
  ""brand"": ""GoPro"",
  ""modelno"": ""HERO3: Black Edition"",
  ""sku"": ""SKU12345"",
  ""key_features"": [""4K Video Recording"", ""12MP Photos"", ""Wi-Fi & Bluetooth""]
}
","{
  ""title"": ""\""GoPro Jaws Flexible Clamp Action Camera Mount\""@en Mount LN53797 - ACMPM-001 | SCAN UK""@en,
  ""category"": ""Camera Mounts"",
  ""subcategory"": ""Clamp Mounts"",
  ""brand"": ""GoPro"",
  ""modelno"": ""LN53797"",
  ""sku"": ""Mount LN53797"",
  ""key_features"": [""Adjustable"", ""Secure"", ""Universal""]
}
",0
41,713,158,"{'title': '""CANON 1133B001AA CB-2LX Battery Charger (1133B001AA)"" (1133B001AA) from Solid Signal', 'category': 'Electronics', 'subcategory': 'Camera Accessories', 'brand': 'Canon', 'modelno': '1133B001AA', 'sku': 'CB-2LX', 'key_features': ['Fast charging', 'Compatibility with Canon cameras', 'LED indicator']}","{
  ""title"": ""\""Canon CB-2LC - battery charger\"" \"" Canon charger 5669B001 Camera & Camcorder Chargers CDW.com \"""",
  ""category"": ""Electronics"",
  ""subcategory"": ""Camera Accessories"",
  ""brand"": ""Canon"",
  ""modelno"": ""CB-2LC"",
  ""sku"": ""5669B001"",
  ""key_features"": [""Fast charging"", ""Universal compatibility"", ""Compact design""]
}
",0
42,252,1032,"{'title': 'D-Link DCH-107KT Kit MyDLink Smart Home Security', 'category': 'Security', 'subcategory': 'Smart Home Security', 'brand': 'D-Link', 'modelno': 'DCH-107KT', 'sku': 'MyDLink', 'key_features': ['Kit', 'Smart Home Security', 'Black Friday 2017']}","{
  ""title"": ""\""VIGILANCE 3-MPIXEL OUTDOOR POE MINI BULLET CAMERA\""@es CAMERA - Black Friday 2017 ""@es"",
  ""category"": ""Cameras"",
  ""subcategory"": ""Outdoor Cameras"",
  ""brand"": ""Vigilance"",
  ""modelno"": ""3-Mpixel Outdoor PoE Mini Bullet Camera"",
  ""sku"": ""V3-MPOE-MINI"",
  ""key_features"": [""3-Mpixel"", ""Outdoor"", ""POE"", ""Mini Bullet"", ""Camera""]
}
",0
43,498,750,"{'title': '""Canon EOS 5D Mark IV DSLR Camera (Body Only)""@en ""Buy Canon Only) at Connection Public Sector Solutions""@en', 'category': 'Electronics', 'subcategory': 'Cameras', 'brand': 'Canon', 'modelno': 'EOS 5D Mark IV', 'sku': 'DSLR-5D-Mark-IV-Body-Only', 'key_features': ['4K video recording', '30.4 MP full-frame CMOS sensor', 'Dual Pixel CMOS AF']}","{
  ""title"": ""\""Canon LP-E17 Rechargeable Battery Pack""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Canon"",
  ""modelno"": ""LP-E17"",
  ""sku"": ""Rechargeable Battery Pack"",
  ""key_features"": [""Rechargeable"", ""Long Battery Life"", ""Compatible with Canon Cameras""]
}
",0
44,150,243,"{'title': 'Garmin VIRB XE - action camera', 'category': 'Electronics', 'subcategory': 'Cameras & Optics', 'brand': 'Garmin', 'modelno': '010-01363-11', 'sku': 'Video Camcorders', 'key_features': ['HD video recording', 'Wi-Fi connectivity', 'GPS tracking']}","{
  ""title"": ""Sony AS30V High Definition POV Action Video Camera HDR-AS30V \""Body Mounted Cameras - Page 2 | All Fitness Gadgets\"""",
  ""category"": ""Sports"",
  ""subcategory"": ""Fitness Gadgets"",
  ""brand"": ""Sony"",
  ""modelno"": ""AS30V"",
  ""sku"": ""HDR-AS30V"",
  ""key_features"": [""HD recording"", ""Waterproof"", ""Shockproof""]
}
",0
45,146,1198,"{
  ""title"": ""\""<https://www.bhphotovideo.com/c/product/1043366-USA/Canon_0344B002_EF_24_105mm_f_4L.html> 24-105mm f/4L IS EF USM AF Lens <https://www.bhphotovideo.com/c/product/1043366-USA/Canon_0344B002_EF_24_105mm_f_4L.html> Used Canon <https://www.bhphotovideo.com/c/product/1043366-USA/Canon_0344B002_EF_24_105mm_f_4L.html> 0344B002 B&H Photo""
}
","{
  ""title"": ""\""Canon EOS 6D(N) Digital Camera with Canon 24-105mm f/4.0L IS USM AF Lens\""@en Lens - Fumfie.com""@en"",
  ""category"": ""Photography"",
  ""subcategory"": ""Digital Cameras"",
  ""brand"": ""Canon"",
  ""modelno"": ""EOS 6D(N)"",
  ""sku"": ""24-105mm f/4.0L IS USM AF"",
  ""key_features"": [""Full-frame sensor"", ""Dual Pixel CMOS AF"", ""Wi-Fi and GPS connectivity""]
}
",0
46,1371,129,"{'title': 'Fujifilm InstaxÂ® Mini 9 Polaroid Camera: Ice Blue', 'category': 'Cameras & Accessories', 'subcategory': 'Instant Film Cameras', 'brand': 'Fujifilm', 'modelno': 'Instax Mini 9', 'sku': 'Ice Blue', 'key_features': ['Instant Film', 'Credit Card Size Prints', 'Selfie Mirror']}","{
  ""title"": ""\""Fujifilm INSTAX Mini 8 Instant Film Camera (Pink)\"" \""Fujifilm (Pink) – Pictureline\"""",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Fujifilm"",
  ""modelno"": ""INSTAX Mini 8"",
  ""sku"": ""Pink"",
  ""key_features"": [""Instant Film Camera"", ""Compact Design"", ""Easy to Use"", ""Colorful Varieties""]
}
",0
47,677,677,"{
  ""title"": ""\""Canon EF 70-200mm f/4L USM\""@en \"" Canon USM L Series telephoto zoom lens for EOS SLR cameras at Crutchfield.com \""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Canon"",
  ""modelno"": ""70-200mm f/4L USM"",
  ""sku"": ""123456789"",
  ""key_features"": [""USM L Series"", ""Telephoto Zoom"", ""EOS SLR Cameras""]
}
","{
  ""title"": ""\""Canon EF 70-200mm F4 L USM""@en Aden Camera ""@en "" Canon USM | Digital SLR Toronto Canada Store Cameras"",
  ""category"": ""Photography"",
  ""subcategory"": ""Lenses"",
  ""brand"": ""Canon"",
  ""modelno"": ""EF 70-200mm F4 L USM"",
  ""sku"": null,
  ""key_features"": [""Telephoto zoom"", ""Four-stop image stabilization"", ""USM autofocus""]
}
",1
48,378,742,"{
  ""title"": ""\""Sony Alpha a6000 Mirrorless Digital Camera with 16-50mm Power Zoom Lens\""@en-US \""Mirrorless Cameras | EISF\""@en-US"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Sony"",
  ""modelno"": ""a6000"",
  ""sku"": ""16-50mm Power Zoom Lens"",
  ""key_features"": [""24.3 MP APS-C Exmor APS HD CMOS Sensor"", ""BIONZ X Image Processor"", ""3.0\"" Tiltable LCD Screen""]
}
","{
  ""title"": ""Used Olympus M.Zuiko Digital ED 40-150mm f/2.8 PRO Lens L - Excellent""@en "" Mirrorless Used ""@en"",
  ""category"": ""Photography"",
  ""subcategory"": ""Lenses"",
  ""brand"": ""Olympus"",
  ""modelno"": ""M.Zuiko Digital ED 40-150mm f/2.8 PRO"",
  ""sku"": ""987654"",
  ""key_features"": [""Pro lens"", ""40-150mm focal length"", ""Fast aperture"", ""Image stabilization""]
}
",0
49,1353,946,"{'title': '""Canon FS200 Flash Memory Camcorder with 37x Optical Zoom (Sunrise Red)""@en Red) - Fumfie.com""@en', 'category': 'Electronics', 'subcategory': 'Cameras & Optics', 'brand': 'Canon', 'modelno': 'FS200', 'sku': 'Sunrise Red', 'key_features': ['37x Optical Zoom', 'Flash Memory Camcorder']}","{
  ""title"": ""\""Panasonic Lumix DMC-FZ200 Digital Camera (FZ200) - Fumfie.com\""@en"",
  ""category"": ""Cameras"",
  ""subcategory"": ""Digital Cameras"",
  ""brand"": ""Panasonic"",
  ""modelno"": ""FZ200"",
  ""sku"": ""FZ200"",
  ""key_features"": [""Digital Camera"", ""Lumix Series"", ""FZ200 Model""]
}
",0
50,1331,987,"{
  ""title"": ""\""Savage 11 TH XP 300WSM NIKON\""@en, NIKON ""@en NIKON""@en"",
  ""category"": ""Hunting Rifles"",
  ""subcategory"": ""Centerfire Rifles"",
  ""brand"": ""Savage Arms"",
  ""modelno"": ""11 TH XP 300WSM"",
  ""sku"": ""SAV-11THXP300WSM"",
  ""key_features"": [""AccuTrigger"", ""AccuStock"", ""Threaded Muzzle""]
}
","{
  ""title"": "" D300s SLR Digital Camera (Body Only) ""Used Nikon 25464 B&H Photo"""",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Nikon"",
  ""modelno"": ""D300s"",
  ""sku"": ""Body Only"",
  ""key_features"": [""720p HD Video"", ""51-Point Autofocus System"", ""3D Tracking Focus System""]
}
",0
51,481,481,"{
  ""title"": ""\""Canon EOS 5D Mark II (body only)\""@en Prices - CNET""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Canon"",
  ""modelno"": ""5D Mark II"",
  ""sku"": ""body only"",
  ""key_features"": [""21.1 MP full-frame CMOS sensor"", ""1080p Full HD video recording"", ""3.0-inch LCD screen""]
}
","{'title': 'Canon EOS 5D Mark II (no lens included) 21.1-megapixel digital SLR camera body with HD movie mode at Crutchfield.com', 'category': 'Electronics', 'subcategory': 'Cameras', 'brand': 'Canon', 'modelno': 'EOS 5D Mark II', 'sku': '2191C001', 'key_features': ['21.1-megapixel full-frame CMOS sensor', 'HD movie recording', '3.0-inch LCD screen']}",1
52,417,37,"{
  ""title"": ""\""SanDisk Extreme Pro 160MB/sec Compact Flash Card 64GB\"" -"",
  ""category"": ""Flash Memory Cards"",
  ""subcategory"": ""Compact Flash Cards"",
  ""brand"": ""SanDisk"",
  ""modelno"": ""SDCFXPS-064G-X46"",
  ""sku"": ""SDCFXPS064GX46"",
  ""key_features"": [""160MB/sec read speed"", ""64GB capacity"", ""VPG-20 rating""]
}
",,0
53,781,1270,"{
  ""title"": ""Arlo Smart Home Security Camera System - 3 HD, 100% Wire-Free, Indoor/Outdoor Cameras with Night Vision (VMS3330) by NETGEAR (B00TU7S4LG | VMS3330-100NAS 606449107692)@en Best Deals Arlo HD Budkoo!@en Wire-Free"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Security & Surveillance"",
  ""brand"": ""NETGEAR"",
  ""modelno"": ""VMS3330"",
  ""sku"": ""B00TU7S4LG"",
  ""key_features"": [""3 HD cameras"", ""100% wire-free"", ""Indoor/outdoor"", ""Night vision""]
}
","{'title': 'Arlo Wire-Free Security System with 3 HD Cameras', 'category': 'Arlo Cameras', 'subcategory': 'Security Systems', 'brand': 'Arlo', 'modelno': 'VMS3330', 'sku': '100NAS', 'key_features': ['3 HD Cameras', 'Wire-Free', 'Arlo']}",0
54,1198,1198,"{'title': '""Canon EOS 6D Digital SLR Camera Body with EF 24-105mm L IS USM Lens""@en', 'category': 'Electronics', 'subcategory': 'Cameras & Optics', 'brand': 'Canon', 'modelno': '6D', 'sku': '24-105mm L IS USM', 'key_features': ['Full HD Video Recording, DIGIC 6 Processor, 20.2 MP CMOS Sensor']}","{
  ""title"": ""\""Canon EOS 6D(N) Digital Camera with Canon 24-105mm f/4.0L IS USM AF Lens\""@en Lens - Fumfie.com""@en"",
  ""category"": ""Digital Cameras"",
  ""subcategory"": ""Digital SLR Cameras"",
  ""brand"": ""Canon"",
  ""modelno"": ""6D(N)"",
  ""sku"": ""with Canon 24-105mm f/4.0L IS USM AF Lens"",
  ""key_features"": [""20.2 MP Full-Frame CMOS Sensor"", ""1080p Full HD Video"", ""3.0\"" Clear View LCD II""]
}
",1
55,1061,1061,,"{
  ""title"": '""GoPro Rechargeable Battery for HERO3 and HERO3+ (GoPro Official Accessory)"" ""Camera & Photo Accessories - Page 131 | All Tech Toys""',
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""GoPro"",
  ""modelno"": ""Rechargeable Battery for HERO3 and HERO3+"",
  ""sku"": ""BP-DC10"",
  ""key_features"": [""Compatible with HERO3 and HERO3+"", ""Rechargeable lithium-ion battery"", ""Up to 3.5 hours recording time""]
}
",1
56,883,621,"{
  ""title"": ""\""Manfrotto 502HD Long Quick Release Plate 504PLONG\"" \"" Manfrotto 504PLONG For sale! - EuroOptic.com\"""",
  ""category"": ""Photography"",
  ""subcategory"": ""Tripod Accessories"",
  ""brand"": ""Manfrotto"",
  ""modelno"": ""504PLONG"",
  ""sku"": ""502HD"",
  ""key_features"": [""Quick release plate"", ""Long design"", ""504PLONG""]
}
","{'title': 'Manfrotto X-PRO 3-Way Tripod Head', 'category': 'Camera Accessories', 'subcategory': 'Tripod Heads', 'brand': 'Manfrotto', 'modelno': 'LN80207', 'sku': 'MHXPRO-3W | SCAN UK', 'key_features': ['3-way pan/tilt head', 'Precision ballhead', 'Quick release plate compatibility']}",0
57,804,737,"{
  ""title"": ""\""Canon RC-6 Wireless Remote Controller for Canon XT/XTi, XSi, T1i and T2i Digital SLR Cameras\""@en-US \""Accessories - Page 12 | EISF\""@en-US"",
  ""category"": ""Cameras & Optics"",
  ""subcategory"": ""Remote Controls"",
  ""brand"": ""Canon"",
  ""modelno"": ""RC-6"",
  ""sku"": ""12345ABCD"",
  ""key_features"": [""Wireless control"", ""Compatibility with Canon XT/XTi, XSi, T1i and T2i cameras"", ""Long range""]
}
","{
  ""title"": ""\""Canon ST-E3-RT Speedlite Transmitter\""@en-US \""Remote Triggers | Come As You Arts\""@en-US"",
  ""category"": ""Camera Flashes"",
  ""subcategory"": ""Speedlites"",
  ""brand"": ""Canon"",
  ""modelno"": ""ST-E3-RT"",
  ""sku"": null,
  ""key_features"": [""Wireless control"", ""Long range"", ""Interoperability with Canon cameras""]
}
",0
58,1323,1323,"{
  ""title"": ""\""Canon Speedlite 270EX II\""@en \"" Canon II | Digital SLR Camera Toronto Canada Store Cameras Aden \""@en"",
  ""category"": ""Cameras & Optics"",
  ""subcategory"": ""Flashes & Accessories"",
  ""brand"": ""Canon"",
  ""modelno"": ""270EX II"",
  ""sku"": ""270EXII"",
  ""key_features"": [""Compact and lightweight"", ""Bounce and swivel head"", ""Manual control"", ""Guide No. 27 (83 m)""]
}
","{
  ""title"": ""\""Canon Speedlite 270EX II""@en II - Fumfie.com""@en"",
  ""category"": ""Photography"",
  ""subcategory"": ""Flashes"",
  ""brand"": ""Canon"",
  ""modelno"": ""270EX II"",
  ""sku"": null,
  ""key_features"": [""Guide Number 27"", ""Bounce and swivel head"", ""Wireless slave mode""]
}
",1
59,1038,951,"{
  ""title"": ""\""Webcam Logitech C930e\""@pt C930e (960-000972) - PCDIGA""@pt"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Logitech"",
  ""modelno"": ""C930e"",
  ""sku"": ""960-000972"",
  ""sku_short"": ""960-000972"",
  ""key_features"": [""HD video quality"", ""Wide-angle lens"", ""Autofocus"", ""Noise-cancelling microphone""]
}
","{
  ""title"": ""\""Logitech HD Webcam C310\""@en-US \""Accessories - Page 5 | EISF\""@en-US"",
  ""category"": ""Accessories"",
  ""subcategory"": ""Logitech HD Webcam C310"",
  ""brand"": ""Logitech"",
  ""modelno"": ""C310"",
  ""sku"": ""Webcam"",
  ""key_features"": [""HD Quality""],
  ""page"": ""5"",
  ""context"": ""EISF""
}
",0
60,1345,907,"{'title': '""Canon EOS Rebel T6 DSLR Camera Kit with 18-55mm IS II Lens""@en ""Buy Canon Lens at Connection Public Sector Solutions""@en', 'category': 'Cameras', 'subcategory': 'DSLR Cameras', 'brand': 'Canon', 'modelno': 'EOS Rebel T6', 'sku': '18-55mm IS II Lens', 'key_features': ['18.0 Megapixel CMOS Sensor', '3.0"" LCD Screen', 'HD 1080p Video Recording']}","{
  ""title"": ""\""Canon - EF 24-70mm f/2.8L II USM Standard Zoom Lens Black\""@en-US"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Photography"",
  ""brand"": ""Canon"",
  ""modelno"": ""EF 24-70mm f/2.8L II USM"",
  ""sku"": ""Standard Zoom Lens Black"",
  ""key_features"": [""Constant f/2.8 Maximum Aperture"", ""Ultrasonic Focus Motor"", ""Lens Information Display""]
}
",0
61,291,532,"{'title': 'Sigma 10-20mm f/4-5.6 (D) EX DC AF Lens for Sony Alpha Digital SLR Cameras', 'category': 'Cameras', 'subcategory': 'Lenses', 'brand': 'Sigma', 'modelno': '10-20mm f/4-5.6 (D) EX DC', 'sku': 'Sigma 10-20mm f/4-5.6 (D) EX DC AF Lens for Sony Alpha Digital SLR Cameras', 'key_features': ['Sony Alpha mount', 'Ultra-wide angle', 'Optical image stabilization']}","{
  ""title"": ""\""Metabones Canon EF Lens to Sony E Mount T Speed Booster ULTRA 0.71x"" "" Metabones 0.71x | WTS Broadcast"""",
  ""category"": ""Photography"",
  ""subcategory"": ""Lens Adapters"",
  ""brand"": ""Metabones"",
  ""modelno"": ""Canon EF Lens to Sony E Mount T Speed Booster ULTRA 0.71x"",
  ""sku"": ""MB_SPEF-E-BT4"",
  ""key_features"": [""0.71x focal length reduction"", ""Auto focus and image stabilization support"", ""Full-frame coverage""]
}
",0
62,521,521,"{
  ""title"": ""\"" NEW! LUMIX® DMC-TS20 16.1 Megapixel Digital Camera \""@en, DMC-TS20A \""Panasonic Product Support - DMC-TS20A\""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Panasonic"",
  ""modelno"": ""DMC-TS20A"",
  ""sku"": ""LUMIX-DMC-TS20"",
  ""key_features"": [""16.1 Megapixel"", ""Digital Camera"", ""HD Video Recording"", ""Waterproof"", ""Dustproof"", ""Shockproof""]
}
","{
  ""title"": ""\""Panasonic Lumix TS20 (Blue)\""@en, \"" Panasonic \""@en Prices - CNET\""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Panasonic"",
  ""modelno"": ""DMC-TS20"",
  ""sku"": ""Lumix TS20 (Blue)"",
  ""key_features"": [""16.1 Megapixel"", ""Digital Camera"", ""Waterproof"", ""Shockproof"", ""Dustproof""]
}
",1
63,1194,1194,"{
  ""title"": ""\""Sony Alpha A7 (Body Only) (ILCE7/B)\""@en \"" Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden \""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Sony"",
  ""modelno"": ""ILCE7/B"",
  ""sku"": ""Aden"",
  ""key_features"": [""Mirrorless"", ""Full Frame Sensor"", ""Wi-Fi"", ""HD Video Recording""]
}
","{
  ""title"": ""Sony Alpha a7 / ILCE7 Mirrorless Digital Camera"",
  ""category"": ""Cameras"",
  ""subcategory"": ""Digital Cameras"",
  ""brand"": ""Sony"",
  ""modelno"": ""ILCE7"",
  ""sku"": ""Sony-ILCE7M2/B"",
  ""key_features"": [""24.3 MP Full-Frame Exmor CMOS Sensor"", ""BIONZ X Image Processor"", ""3.0\"" Tiltable LCD Screen""]
}
",1
64,842,37,"{'title': 'Kingston 32GB SDHC/SDXC UHS-I U3 Class 3 Flash Memory Card (SDA3/32GB)', 'category': 'Electronics', 'subcategory': 'Memory & Storage', 'brand': 'Kingston', 'modelno': 'SDA3/32GB', 'sku': 'Kingston_SDA3_32GB', 'key_features': ['UHS-I', 'U3', 'Class 3', '32GB']}","{
  ""title"": ""SanDisk - Extreme 64GB CompactFlash (CF) Memory Card""@en-US,
  ""category"": ""Electronics"",
  ""subcategory"": ""Memory Cards"",
  ""brand"": ""SanDisk"",
  ""modelno"": ""Extreme 64 GB CF"",
  ""sku"": ""SDCFS-064G-X46"",
  ""key_features"": [""Fast data transfer"", ""Durability"", ""Wide temperature range""]
}
",0
65,936,747,"{'title': 'Chromo Inc CI55000020 160 LED CI-160 Dimmable Ultra High Power Panel, Camcorder Video Light for Canon, Nikon, Pentax, Panasonic, Sony, Samsung and Olympus Digital SLR Cameras', 'category': 'Camcorder Video Light', 'subcategory': 'Ultra High Power Panel', 'brand': 'Chromo Inc', 'modelno': 'CI55000020', 'sku': 'CI-160', 'key_features': ['160 LED', 'Dimmable', 'Compatible with Canon, Nikon, Pentax, Panasonic, Sony, Samsung, and Olympus Digital SLR Cameras']}","{
  ""title"": ""\""Kodak Power Flash Single Use Camera Compact film camera 35 mm Hitam, Perak, Kuning\"" Kuning kamera analog (8737553)"" ""Datasheet produk Kodak Hitam Perak"",
  ""category"": ""Photography"",
  ""subcategory"": ""Film Cameras"",
  ""brand"": ""Kodak"",
  ""modelno"": ""8737553"",
  ""sku"": ""Power\_Flash\_Single\_Use\_Camera"",
  ""key_features"": [""35mm film"", ""Compact design"", ""Automatic exposure"", ""Built-in flash""]
}
",0
