,0,1,text
63,214,7893,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'da-lite high contrast matte white model b manual screen - 60 x 60 av format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '93154', 'price': 92.99}

Entity 2:{'title': 'green onions supply anti-glare screen protector for 10.1 16 9 hd widescreen', 'category': 'screen protectors', 'brand': 'green', 'modelno': 'rt-spfg10101w / m', 'price': 19.99}"
64,1124,11120,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'pny geforce gt 520 1024mb pcie graphics card', 'category': 'electronics - general', 'brand': 'pny', 'modelno': 'vcggt5201xpb', 'price': 59.99}

Entity 2:{'title': 'evga geforce 8400 gs 1 gb ddr3 pci-express 2.0 graphics card 01g-p3-1302-lr', 'category': 'graphics cards', 'brand': 'evga', 'modelno': '01g-p3-1302-lr', 'price': 38.99}"
65,2405,9002,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp laserjet 53x black print cartridge', 'category': 'printers', 'brand': 'hp', 'modelno': 'q7553x', 'price': 164.84}

Entity 2:{'title': 'hp color laserjet q6001a q6002a q6003a tri-pack print cartridges ce257a', 'category': 'printer ink toner', 'brand': 'hp', 'modelno': 'ce257a', 'price': 212.0}"
66,1262,18372,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'manfrotto unica v dslr messenger bag', 'category': 'photography - general', 'brand': 'manfrotto', 'modelno': 'mb-sm390-5bc', 'price': 89.99}

Entity 2:{'title': 'los angeles lakers ipod touch 4g hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 29.99}"
67,2093,3253,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'epson t125420 yellow durabrite cartridge', 'category': 'printers', 'brand': 'epson', 'modelno': 't125420', 'price': 11.88}

Entity 2:{'title': 'xantech 283tpd designer twin plug blink emitter', 'category': 'printers', 'brand': 'xantech', 'modelno': '', 'price': 28.0}"
68,769,5415,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'accell proultra 4m hdmi ethernet cable', 'category': 'tv accessories', 'brand': 'accell', 'modelno': 'b116c-013b-40', 'price': 29.88}

Entity 2:{'title': 'startech.com mu3mms2ra slim 3.5 mm right angle stereo audio cable - m m 3 feet', 'category': 'connectors adapters', 'brand': 'startech', 'modelno': 'mu3mms2ra', 'price': 4.49}"
69,1504,21325,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kensington wireless presenter pro with green laser pointer', 'category': 'stationery & office machinery', 'brand': 'kensington', 'modelno': 'k72353us', 'price': 59.88}

Entity 2:{'title': 'lexar jumpdrive firefly 2 gb usb 2.0 flash drive ljdff2gbasbna black', 'category': 'computer accessories', 'brand': 'lexar', 'modelno': 'ljdff2gbasbna', 'price': 7.99}"
70,2461,4817,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'filemate imagine series k2010 usb standard keyboard', 'category': 'computers', 'brand': '', 'modelno': '', 'price': 15.12}

Entity 2:{'title': 'kensington k72353us wireless presenter pro with green laser pointer', 'category': 'laser pointers', 'brand': 'kensington', 'modelno': 'k72353us', 'price': 59.88}"
71,281,5560,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'nextware jellybean case for ipad black', 'category': 'mp3 accessories', 'brand': 'nextware', 'modelno': 'jelpad-bk', 'price': 29.95}

Entity 2:{'title': 'chicago white sox pink iphone 4 hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 23.99}"
72,64,2593,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'los angeles lakers iphone 3g duo case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4005', 'price': 24.99}

Entity 2:{'title': 'case logic dcb-309 slr camera backpack black', 'category': 'cases bags', 'brand': 'case logic', 'modelno': 'dcb-309', 'price': 53.58}"
73,1560,3140,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'pc treasures wireless optical mouse 2.4 ghz purple', 'category': 'mice', 'brand': 'pc treasures', 'modelno': '07227', 'price': 17.82}

Entity 2:{'title': 'gear head usb 3 button wireless optical wheel mouse - purple black mp2500pur', 'category': 'mice', 'brand': 'gear head', 'modelno': 'mp2500pur', 'price': 11.99}"
74,1334,4783,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'canon cli-226 black ink tank', 'category': 'printers', 'brand': 'canon', 'modelno': '', 'price': 0.0}

Entity 2:{'title': 'kodak easyshare m530 12 mp digital camera with 3x wide angle optical zoom and 2.7-inch lcd red', 'category': 'point shoot digital cameras', 'brand': 'kodak', 'modelno': 'easyshare m530 red', 'price': 99.99}"
75,1508,18936,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'canon cli-226 cyan ink tank', 'category': 'printers', 'brand': 'canon', 'modelno': '4547b001', 'price': 13.97}

Entity 2:{'title': 'xerox 108r00579 transfer roller for xerox phaser 7750 laser printer', 'category': 'printer roll holders', 'brand': 'xerox', 'modelno': '108r00579', 'price': 153.57}"
76,1861,3253,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'innovera d2130b black compatible high-yield toner print cartridge', 'category': 'printers', 'brand': 'innovera', 'modelno': 'd2130b', 'price': 58.9}

Entity 2:{'title': 'xantech 283tpd designer twin plug blink emitter', 'category': 'printers', 'brand': 'xantech', 'modelno': '', 'price': 28.0}"
77,81,10760,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'innovera heavyweight photo paper matte 8-1 2 x 11 50 sheets pack', 'category': 'stationery & office machinery', 'brand': 'innovera', 'modelno': '99650', 'price': 11.7}

Entity 2:{'title': 'lexmark x644e x646e return program print cartridge', 'category': 'inkjet printer ink', 'brand': 'lexmark', 'modelno': 'x644a11a', 'price': 205.14}"
78,2297,12451,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '73171', 'price': 167.99}

Entity 2:{'title': 'd-link dgs-1005g 5-port gigabit desktop switch', 'category': 'switches', 'brand': 'd-link', 'modelno': 'dgs-1005g', 'price': 27.88}"
79,1242,6362,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'gear head 2.4 ghz wireless optical nano mouse black', 'category': 'mice', 'brand': 'gear head', 'modelno': 'mp2800blk', 'price': 15.82}

Entity 2:{'title': 'accell proultra supreme b116c-013b-40 high speed hdmi cable with ethernet 4m', 'category': 'hdmi cables', 'brand': 'accell', 'modelno': 'b116c-013b-40', 'price': 21.68}"
80,600,2465,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kensington k72334us slimblade mouse with nano receiver - laser', 'category': 'mice', 'brand': 'kensington', 'modelno': 'k72334us', 'price': 32.88}

Entity 2:{'title': '2.4 ghz wireless optical nano mouse black', 'category': 'mice', 'brand': 'gear head', 'modelno': 'mp2800blk', 'price': 11.99}"
81,2156,11428,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'cables unlimited - 1 port db25 parallel pci ecp epp spp port i o card', 'category': 'electronics - general', 'brand': 'cables unlimited', 'modelno': 'ioc-1000', 'price': 16.88}

Entity 2:{'title': 'startech.com 6 feet usb to db25 parallel printer adapter cable - m f icusb1284d25', 'category': 'connectors adapters', 'brand': 'startech', 'modelno': 'icusb1284d25', 'price': 14.25}"
82,625,18444,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'da-lite da-glas standard rear projection screen 72 x 96 video format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '27639', 'price': 4448.99}

Entity 2:{'title': 'da-lite 27912 da-glas unframed rear projection screen - 96 x 120 av format', 'category': 'projection screens', 'brand': 'da-lite', 'modelno': '', 'price': ''}"
83,1504,10950,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kensington wireless presenter pro with green laser pointer', 'category': 'stationery & office machinery', 'brand': 'kensington', 'modelno': 'k72353us', 'price': 59.88}

Entity 2:{'title': 'hp 2.4 ghz wireless optical mobile mouse silver', 'category': 'mice', 'brand': 'hp', 'modelno': 'we790aa #aba', 'price': 22.76}"
84,1454,21709,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'lexmark x644a11a black toner print cartridge', 'category': 'stationery & office machinery', 'brand': 'lexmark', 'modelno': 'x644a11a', 'price': 326.24}

Entity 2:{'title': 'imation rdx removable hard disk cartridge 160gb', 'category': 'blank media', 'brand': 'imation', 'modelno': '26607', 'price': 108.0}"
85,346,10398,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'belkin pro series 6 usb 2.0 5-pin min-b cable', 'category': 'electronics - general', 'brand': 'belkin', 'modelno': 'f3u138-06', 'price': 6.07}

Entity 2:{'title': 'accell proultra supreme b116c-016b-40 high speed hdmi cable with ethernet 5m', 'category': 'hdmi cables', 'brand': 'accell', 'modelno': 'b116c-016b-40', 'price': 29.88}"
86,585,14881,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'iluv ipod nano 6g clear glare-free screen film', 'category': 'mp3 accessories', 'brand': 'iluv', 'modelno': 'icc1113clr', 'price': 11.88}

Entity 2:{'title': 'ihome ih16 portable speaker system for ipod gray', 'category': 'speaker systems', 'brand': 'ihome', 'modelno': 'ih16gxc', 'price': 40.99}"
87,29,6032,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'vantec nexstar mx dual 3.5 sata hard drive enclosure', 'category': 'electronics - general', 'brand': 'vantec', 'modelno': 'nst-400mx-s2', 'price': 49.71}

Entity 2:{'title': 'vantec nexstar 3 nst-360su-bk 3.5-inch sata to usb 2.0 and esata external hard drive enclosure onyx black', 'category': 'hard drive enclosures', 'brand': 'vantec', 'modelno': 'nst-360su-bk', 'price': 28.99}"
88,64,14620,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'los angeles lakers iphone 3g duo case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4005', 'price': 24.99}

Entity 2:{'title': 'new york knicks iphone 4 case silicone cover', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 12.67}"
89,934,18152,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'evga geforce 210 512mb ddr3 pci express graphics card', 'category': 'electronics - general', 'brand': 'evga', 'modelno': '512p31310lr', 'price': 32.88}

Entity 2:{'title': 'da-lite 27903 da-plex self trimming rear projection screen - 96 x 120 av format', 'category': 'projection screens', 'brand': 'da-lite', 'modelno': '', 'price': ''}"
90,2094,2269,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'baltimore ravens ipod touch 4g hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4584', 'price': 29.99}

Entity 2:{'title': 'oakland raiders ipod touch 4g hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 29.99}"
91,1338,16515,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'smead 5 expansion end tab file pockets w tyvek straight letter manila 10 box', 'category': 'stationery & office machinery', 'brand': '', 'modelno': '75174', 'price': 37.94}

Entity 2:{'title': 'new-pendaflex h110 - straight cut end tab folders one ply 9 1 2 inch front letter manila 100 box - essh110', 'category': 'laminating supplies', 'brand': 'pendaflex', 'modelno': '', 'price': 37.0}"
92,1334,12609,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'canon cli-226 black ink tank', 'category': 'printers', 'brand': 'canon', 'modelno': '', 'price': 0.0}

Entity 2:{'title': 'canon pidhv printing calculator 9493a001ac', 'category': 'printing', 'brand': 'canon', 'modelno': '9493a001ac', 'price': 17.54}"
93,346,16935,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'belkin pro series 6 usb 2.0 5-pin min-b cable', 'category': 'electronics - general', 'brand': 'belkin', 'modelno': 'f3u138-06', 'price': 6.07}

Entity 2:{'title': 'xantech 283dmw designer blink emitter single mini wire', 'category': 'amplifier installation', 'brand': 'xantech', 'modelno': '', 'price': 13.0}"
94,1528,11428,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'innovera m4640 compatible remanufactured high-yield ink 484 page-yield black', 'category': 'printers', 'brand': 'innovera', 'modelno': 'm4640', 'price': 24.99}

Entity 2:{'title': 'startech.com 6 feet usb to db25 parallel printer adapter cable - m f icusb1284d25', 'category': 'connectors adapters', 'brand': 'startech', 'modelno': 'icusb1284d25', 'price': 14.25}"
95,172,11120,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'asus us radeon 1gb gddr5 hd6870 pci express graphics card', 'category': 'electronics - general', 'brand': 'asus', 'modelno': 'eah6870d2di2s1g', 'price': 199.82}

Entity 2:{'title': 'evga geforce 8400 gs 1 gb ddr3 pci-express 2.0 graphics card 01g-p3-1302-lr', 'category': 'graphics cards', 'brand': 'evga', 'modelno': '01g-p3-1302-lr', 'price': 38.99}"
96,1528,4783,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'innovera m4640 compatible remanufactured high-yield ink 484 page-yield black', 'category': 'printers', 'brand': 'innovera', 'modelno': 'm4640', 'price': 24.99}

Entity 2:{'title': 'kodak easyshare m530 12 mp digital camera with 3x wide angle optical zoom and 2.7-inch lcd red', 'category': 'point shoot digital cameras', 'brand': 'kodak', 'modelno': 'easyshare m530 red', 'price': 99.99}"
97,1673,13243,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'category': 'usb drives', 'brand': 'verbatim', 'modelno': '', 'price': 11.98}

Entity 2:{'title': 'wintec filemate imagine series k2010 usb standard keyboard - jet black 3fmnk2010ubk-r', 'category': 'keyboards', 'brand': 'wintec', 'modelno': '3fmnk2010ubk-r', 'price': 15.99}"
